Epoch,loss,val_loss
0,0.08086704462766647,0.29438677430152893
1,0.03517305478453636,0.21893925964832306
2,0.01377503015100956,0.05083456635475159
3,0.007097162306308746,0.01525360532104969
4,0.006378757301717997,0.027885982766747475
5,0.0058721983805298805,0.024672621861100197
6,0.005336594767868519,0.01791517250239849
7,0.006058529019355774,0.013629965484142303
8,0.003598910989239812,0.021720968186855316
9,0.003978393506258726,0.014080549590289593
10,0.003396209329366684,0.010668131522834301
11,0.003598659997805953,0.010886863805353642
12,0.004193311091512442,0.01232901494950056
13,0.0039057815447449684,0.00788155198097229
14,0.0036830701865255833,0.00980682484805584
15,0.0035867237020283937,0.010842278599739075
16,0.003968157339841127,0.01116533949971199
17,0.0033940421417355537,0.010412890464067459
18,0.003369770245626569,0.01080406829714775
19,0.0024097911082208157,0.010101240128278732
20,0.0029975788202136755,0.011253969743847847
21,0.0039979564025998116,0.015654431656003
22,0.003677859902381897,0.011624169535934925
23,0.0030462630093097687,0.012034498155117035
