Epoch,loss,val_loss
0,0.1250811517238617,0.049173951148986816
1,0.040672581642866135,0.20366482436656952
2,0.022064300253987312,0.06611436605453491
3,0.013358017429709435,0.06642105430364609
4,0.010555275715887547,0.041446786373853683
5,0.008937154896557331,0.015372746624052525
6,0.006180002354085445,0.012900051660835743
7,0.007180336397141218,0.010968751274049282
8,0.0075241089798510075,0.010275701992213726
9,0.006530849263072014,0.010620311833918095
10,0.007406537886708975,0.012272896245121956
11,0.005407385528087616,0.009394623339176178
12,0.005455831531435251,0.009387550875544548
13,0.005357865244150162,0.01574763096868992
14,0.00592218991369009,0.00836492795497179
15,0.00552334962412715,0.007718067616224289
16,0.004880126100033522,0.008138597011566162
17,0.005978314206004143,0.00891385693103075
18,0.004281528294086456,0.0077173649333417416
19,0.0059508164413273335,0.008135718293488026
20,0.004647588822990656,0.009418617002665997
21,0.005009486339986324,0.011649577878415585
22,0.005394353531301022,0.01386959943920374
23,0.005023646168410778,0.009399102069437504
24,0.004228187259286642,0.00785453524440527
25,0.00443473644554615,0.010500716976821423
26,0.0046428414061665535,0.007407208904623985
27,0.004173112567514181,0.009605447761714458
28,0.0040088738314807415,0.00760680204257369
29,0.004407668486237526,0.007573006208986044
30,0.004292833618819714,0.006087325047701597
31,0.004678869154304266,0.006695615593343973
32,0.0040589552372694016,0.0074147251434624195
33,0.0045923194848001,0.007675939705222845
34,0.003997966647148132,0.006156858056783676
35,0.0042872303165495396,0.005301834084093571
36,0.0037816925905644894,0.00644845562055707
37,0.0037980549968779087,0.00567375123500824
38,0.0042037516832351685,0.008821009658277035
39,0.004172168672084808,0.005990559235215187
40,0.004140377976000309,0.00503991125151515
41,0.003975300583988428,0.0049856798723340034
42,0.0036368761211633682,0.005670143291354179
43,0.0036491043865680695,0.006529717240482569
44,0.003685691161081195,0.007126472424715757
45,0.00399834755808115,0.0074853189289569855
46,0.003718023654073477,0.0060899644158780575
47,0.0036693818401545286,0.007153639104217291
48,0.003348216414451599,0.0069957696832716465
49,0.0034540724009275436,0.004632241558283567
50,0.003623077878728509,0.005374015308916569
51,0.0030394273344427347,0.0069945924915373325
52,0.0039493911899626255,0.004680050071328878
53,0.0032015263568609953,0.0046236696653068066
54,0.0036720994394272566,0.004224882461130619
55,0.003868727246299386,0.005781085230410099
56,0.0032484650146216154,0.006200022529810667
57,0.0037883559707552195,0.004175204783678055
58,0.003603963879868388,0.004695314913988113
59,0.0037340077105909586,0.006507162004709244
60,0.0030480173882097006,0.007409894373267889
61,0.0036018870305269957,0.008358210325241089
62,0.0028611228335648775,0.006387636996805668
63,0.0032011810690164566,0.007373657077550888
64,0.0035816412419080734,0.004912908188998699
65,0.0034646049607545137,0.004849616438150406
66,0.003100606147199869,0.005488979630172253
67,0.0036226778756827116,0.00405792985111475
68,0.0033928314223885536,0.005844161845743656
69,0.0030516888946294785,0.005716816987842321
70,0.003327594604343176,0.005064431577920914
71,0.0036134649999439716,0.0050587886944413185
72,0.0032054635230451822,0.006534712854772806
73,0.0035534477792680264,0.008196371607482433
74,0.004233646206557751,0.006219550035893917
75,0.003638886846601963,0.004448362160474062
76,0.003626480232924223,0.004823672119528055
77,0.002879093633964658,0.007004145532846451
