Epoch,loss,val_loss
0,0.09163760393857956,0.3802321255207062
1,0.023429954424500465,0.1707683652639389
2,0.014352117665112019,0.22923974692821503
3,0.01180233247578144,0.1592051088809967
4,0.01154447253793478,0.15705502033233643
5,0.010967426002025604,0.11579053103923798
6,0.009740523993968964,0.10309130698442459
7,0.010285680182278156,0.09225691109895706
8,0.0091458884999156,0.11118783801794052
9,0.009843854233622551,0.11938780546188354
10,0.009292238391935825,0.09014799445867538
11,0.008455902338027954,0.10769838094711304
12,0.00857199914753437,0.09638303518295288
13,0.008955614641308784,0.09589298814535141
14,0.009426089935004711,0.10567200928926468
15,0.009045375511050224,0.07832088321447372
16,0.009941870346665382,0.06200135871767998
17,0.008234385401010513,0.06967141479253769
18,0.007559493649750948,0.077821746468544
19,0.0073821935802698135,0.08891277760267258
20,0.006740834563970566,0.10257992893457413
21,0.007655832916498184,0.08826193958520889
22,0.007130402605980635,0.09513884782791138
23,0.008140124380588531,0.0872931107878685
24,0.007080091163516045,0.08069838583469391
25,0.0067208572290837765,0.0809023380279541
26,0.0066948337480425835,0.07534561306238174
