Date,Actual,Predicted
2024-11-06,25.049999237060547,23.090761200685474
2024-11-07,26.229999542236328,23.22317700653863
2024-11-08,26.200000762939453,23.42596124273822
2024-11-11,25.049999237060547,23.66441720523218
2024-11-12,24.15999984741211,23.87351406167161
2024-11-13,24.920000076293945,24.025815872497017
2024-11-14,25.030000686645508,24.15489556374831
2024-11-15,24.350000381469727,24.2607851109648
2024-11-18,24.84000015258789,24.33513333742192
2024-11-19,24.200000762939453,24.40333252864468
2024-11-20,24.01000022888184,24.441575273665418
2024-11-21,24.440000534057617,24.465682049827247
2024-11-22,24.5,24.46898526206257
2024-11-25,24.8700008392334,24.48021516415272
2024-11-26,24.049999237060547,24.492020162536928
2024-11-27,23.64999961853028,24.434366411497532
2024-11-29,24.049999237060547,24.29559303428405
2024-12-02,23.93000030517578,24.14767372599925
2024-12-03,22.46999931335449,24.01774691466292
2024-12-04,21.959999084472656,23.861470868690187
2024-12-05,20.799999237060547,23.664844472583606
2024-12-06,20.920000076293945,23.404064949511646
2024-12-09,20.809999465942383,23.115836047885406
2024-12-10,20.15999984741211,22.81417718804006
2024-12-11,20.1200008392334,22.516869086902812
2024-12-12,20.780000686645508,22.238558626841193
2024-12-13,20.34000015258789,22.012510563842294
2024-12-16,20.82999992370605,21.819461025709668
2024-12-17,20.440000534057617,21.686782232630986
2024-12-18,19.299999237060547,21.57886988499261
2024-12-19,19.059999465942383,21.47495911390474
2024-12-20,19.520000457763672,21.35473363485522
2024-12-23,20.200000762939453,21.286204724846623
2024-12-24,20.39999961853028,21.274941688683125
2024-12-26,20.440000534057617,21.287525685351223
2024-12-27,20.299999237060547,21.343892536786594
2024-12-30,19.81999969482422,21.452745150646276
2024-12-31,20.049999237060547,21.558790868250437
