Date,Actual,Predicted
2024-11-06,172.0897979736328,165.25987888263901
2024-11-07,172.0102081298828,166.24319955720196
2024-11-08,170.02061462402344,167.0983499797276
2024-11-11,167.41424560546875,167.43896055068265
2024-11-12,162.5596466064453,167.21278877552325
2024-11-13,159.585205078125,166.42514135240393
2024-11-14,163.11672973632812,165.0281755492338
2024-11-15,159.66477966308594,164.10430038747248
2024-11-18,163.6439666748047,162.89477795640462
2024-11-19,163.85287475585938,162.76824918303376
2024-11-20,153.4672088623047,163.00806996573468
2024-11-21,154.65101623535156,162.20024509708995
2024-11-22,155.9740753173828,159.89780518296268
2024-11-25,157.9935302734375,157.9772826385611
2024-11-26,156.1133575439453,157.0794013033533
2024-11-27,155.5861053466797,156.15541371154634
2024-11-29,157.7050323486328,155.78521904791344
2024-12-02,162.18161010742188,155.25566603758082
2024-12-03,161.7339630126953,155.81216478218678
2024-12-04,162.49000549316406,156.88230393799816
2024-12-05,160.38999938964844,158.17788782134042
2024-12-06,159.50999450683594,158.83134998498033
2024-12-09,160.74000549316406,159.1272995941363
2024-12-10,156.4600067138672,159.17937719127988
2024-12-11,159.8300018310547,158.47359008439597
2024-12-12,158.24000549316406,159.30298653113212
2024-12-13,158.52999877929688,159.72412324844757
2024-12-16,157.88999938964844,159.87310804960228
2024-12-17,157.9199981689453,159.4255315332189
2024-12-18,153.0500030517578,159.41353899501658
2024-12-19,150.39999389648438,158.57888456981235
2024-12-20,152.88999938964844,156.99338482309716
2024-12-23,158.24000549316406,155.48845244709244
2024-12-24,159.36000061035156,155.3768468884471
2024-12-26,158.52999877929688,156.56848169925254
2024-12-27,157.24000549316406,155.778997918721
2024-12-30,154.5800018310547,155.37797493657175
2024-12-31,153.6199951171875,155.19734482523566
