Date,Actual,Predicted
2024-11-06,111.68489837646484,101.5855508126049
2024-11-07,113.26284790039061,104.78314618851233
2024-11-08,111.75480651855467,108.28643825824157
2024-11-11,108.50902557373048,110.28992132871419
2024-11-12,103.96492767333986,110.06897705510643
2024-11-13,99.79035186767577,107.97658412264333
2024-11-14,99.05130767822266,104.5636510803238
2024-11-15,96.2149887084961,101.72500328819184
2024-11-18,97.38347625732422,99.26581114619832
2024-11-19,97.60319519042967,97.9951781552668
2024-11-20,98.24236297607422,97.83903355094743
2024-11-21,102.62667083740234,98.52762172357576
2024-11-22,102.50682067871094,100.25013893959387
2024-11-25,104.34443664550778,101.366824831145
2024-11-26,101.66791534423827,102.09287749338161
2024-11-27,98.07257843017578,100.72543550108436
2024-11-29,97.82290649414062,98.55506677850282
2024-12-02,98.42213439941406,97.43551819132848
2024-12-03,99.71044921875,97.4219916575487
2024-12-04,103.06609344482422,98.39074983149148
2024-12-05,100.73912048339844,101.44272486997649
2024-12-06,101.03872680664061,102.72606478473757
2024-12-09,102.68658447265624,103.34347755415321
2024-12-10,97.97270965576172,103.36621282146781
2024-12-11,101.92757415771484,101.1429822266988
2024-12-12,98.1125259399414,100.99655415773124
2024-12-13,102.36700439453125,99.35072986408342
2024-12-16,108.1195297241211,99.95462797812435
2024-12-17,108.45908355712889,101.76427329537161
2024-12-18,103.76519012451172,104.22736749343245
2024-12-19,86.97699737548828,103.36459735837754
2024-12-20,90.00306701660156,95.58706909430067
2024-12-23,89.60358428955078,92.3239999496168
2024-12-24,89.16415405273438,91.39670037898897
2024-12-26,89.70345306396484,90.66996767806178
2024-12-27,88.51499938964844,90.30112538285836
2024-12-30,85.30999755859375,89.67193814441158
2024-12-31,84.16000366210938,88.05386774422279
