Epoch,loss,val_loss
0,0.10192979872226715,0.14507463574409485
1,0.024385252967476845,0.03532426431775093
2,0.015089004300534725,0.018825897946953773
3,0.009048819541931152,0.004788010381162167
4,0.007649492938071489,0.0013884948566555977
5,0.007483788765966892,0.001427014940418303
6,0.007021686527878046,0.0012579833855852485
7,0.006293158512562513,0.0011818039929494262
8,0.005391471553593874,0.0016421154141426086
9,0.004377112258225679,0.00120604841504246
10,0.004839273169636726,0.0012821713462471962
11,0.005259296856820583,0.0013259848346933722
12,0.005744196008890867,0.001683668466284871
13,0.004905760753899813,0.001156871672719717
14,0.0050964076071977615,0.0012052025413140655
15,0.004601601976901293,0.0014756032032892108
16,0.004539879038929939,0.0014497236115857959
17,0.004132523201406002,0.0011972486972808838
18,0.004246785305440426,0.0014516551746055484
19,0.004459836054593325,0.001200652914121747
20,0.0034186418633908033,0.001477930461987853
21,0.003738412633538246,0.001112873200327158
22,0.0040781376883387566,0.0012883961899206042
23,0.004552630707621574,0.0011213748948648572
24,0.0047486331313848495,0.0011914530768990517
25,0.004012215416878462,0.0010775048285722733
26,0.004102073144167662,0.0011542026186361909
27,0.0035070013254880905,0.001198630896396935
28,0.003656975692138076,0.0011494586942717433
29,0.0036703881341964006,0.0013179085217416286
30,0.0033884388394653797,0.0010936144972220063
31,0.003494010539725423,0.001040860777720809
32,0.0030284461099654436,0.0016188117442652583
33,0.0037590342108160257,0.0013247455935925245
34,0.0037146343383938074,0.002041909610852599
35,0.0032756321597844362,0.0014721120242029428
36,0.0029709378723055124,0.0010317143751308322
37,0.0033325564581900835,0.0010494953021407127
38,0.002851336495950818,0.0010819226736202836
39,0.003178175538778305,0.0010139484656974673
40,0.0030523589812219143,0.0010761654702946544
41,0.0031095249578356743,0.0010243561118841171
42,0.002974497154355049,0.001113825710490346
43,0.002893152181059122,0.001155323931016028
44,0.003275871742516756,0.0010478954063728452
45,0.0027000221889466047,0.0010904205264523625
46,0.0029167996253818274,0.001223449595272541
47,0.0032850932329893112,0.0012599859619513154
48,0.0030168616212904453,0.0010932042496278882
49,0.0025686989538371563,0.000984169659204781
50,0.0025685899890959263,0.0010605849092826247
51,0.00295075005851686,0.0009891734225675464
52,0.0028273966163396835,0.0009608810069039464
53,0.002686248393729329,0.0010254665976390243
54,0.0026620840653777122,0.001177311409264803
55,0.0025869684759527445,0.0013851172989234328
56,0.002584060188382864,0.0009397555259056389
57,0.002422991208732128,0.0009362041018903255
58,0.0026442273519933224,0.0009841134306043386
59,0.0023640093859285116,0.0010113982716575265
60,0.002430412219837308,0.000923950516153127
61,0.002681360114365816,0.0009433375089429319
62,0.0023994327057152987,0.0009929654188454151
63,0.0026372226420789957,0.0008824572432786226
64,0.002421086188405752,0.0008710420806892216
65,0.002237916924059391,0.0013413068372756243
66,0.002270291093736887,0.0009099162998609245
67,0.0024822023697197437,0.000848246447276324
68,0.0022932046558707952,0.0008749268017709255
69,0.0022521482314914465,0.0009987357771024108
70,0.0024104388430714607,0.001011918531730771
71,0.002542160451412201,0.0009978102752938867
72,0.0024314706679433584,0.000933195638936013
73,0.0025359534192830324,0.0009113189298659563
74,0.002358540426939726,0.0008762492798268795
75,0.0023754423018544912,0.0012357375817373395
76,0.002176311332732439,0.0008726586820557714
77,0.002342258347198367,0.0009653277811594307
