Date,Actual,Predicted
2024-11-06,90.58400726318358,81.26071229395347
2024-11-07,93.89233398437499,81.88650799645416
2024-11-08,93.75240325927734,82.82020325533176
2024-11-11,92.20318603515624,83.81976464630816
2024-11-12,92.73291778564452,84.69644231922234
2024-11-13,90.0242919921875,85.56272445723471
2024-11-14,90.65396881103514,86.14246926037049
2024-11-15,87.78543090820311,86.60967134827433
2024-11-18,88.66497802734375,86.74991635585093
2024-11-19,89.2946548461914,86.76991527556265
2024-11-20,89.81439971923827,86.80695690268658
2024-11-21,92.89283752441405,86.92651990460263
2024-11-22,92.46305847167967,87.15658784434027
2024-11-25,92.19319152832033,87.40780274740109
2024-11-26,93.09273529052733,87.59723568351092
2024-11-27,90.05427551269531,87.74989104252745
2024-11-29,92.64296722412108,87.57313824810626
2024-12-02,96.81084442138673,87.55210034892616
2024-12-03,95.86132812499999,87.94655665338951
2024-12-04,118.0900421142578,88.42660534930565
2024-12-05,113.31246948242188,90.32827644929921
2024-12-06,113.45240020751953,92.25353410529033
2024-12-09,106.9756851196289,94.1982625809319
2024-12-10,106.62586212158205,95.60626918777734
2024-12-11,111.3034896850586,96.68359331277634
2024-12-12,108.95468139648438,97.71988635910157
2024-12-13,120.70870971679688,98.4540200671072
2024-12-16,124.71667480468751,99.6433530670588
2024-12-17,112.19303894042967,101.04778925827259
2024-12-18,105.22657012939452,101.8389864739861
2024-12-19,109.05462646484378,102.07969103778396
2024-12-20,111.8432159423828,102.19420838802762
2024-12-23,113.7022705078125,102.30802543166828
2024-12-24,115.8911590576172,102.45490039110109
2024-12-26,115.65127563476562,102.52688272553996
2024-12-27,113.56233978271484,102.68458373622889
2024-12-30,111.60334014892578,102.7615772810318
2024-12-31,110.3939437866211,102.79623097744388
