Date,Actual,Predicted
2024-11-06,172.0897979736328,165.8601953637017
2024-11-07,172.0102081298828,165.09490652899333
2024-11-08,170.02061462402344,164.1753037089666
2024-11-11,167.41424560546875,164.04679616679235
2024-11-12,162.5596466064453,164.14924991972205
2024-11-13,159.585205078125,164.18804578080656
2024-11-14,163.11672973632812,163.92474210923822
2024-11-15,159.66477966308594,163.71817063870324
2024-11-18,163.6439666748047,163.0631531927652
2024-11-19,163.85287475585938,162.51044708836574
2024-11-20,153.4672088623047,162.36868779147792
2024-11-21,154.65101623535156,161.3332295570804
2024-11-22,155.9740753173828,160.11730610874704
2024-11-25,157.9935302734375,159.1982129715939
2024-11-26,156.1133575439453,158.36786461713794
2024-11-27,155.5861053466797,157.26128313586426
2024-11-29,157.7050323486328,156.27877195762997
2024-12-02,162.18161010742188,155.66280521421325
2024-12-03,161.7339630126953,155.52249626491428
2024-12-04,162.49000549316406,155.97032387506627
2024-12-05,160.38999938964844,156.87116961581094
2024-12-06,159.50999450683594,157.61312172071123
2024-12-09,160.74000549316406,158.15000142235183
2024-12-10,156.4600067138672,158.48807482194346
2024-12-11,159.8300018310547,158.41045686609712
2024-12-12,158.24000549316406,158.94490058341538
2024-12-13,158.52999877929688,159.51992779954392
2024-12-16,157.88999938964844,159.82738275003774
2024-12-17,157.9199981689453,159.74784973574722
2024-12-18,153.0500030517578,159.73890405178193
2024-12-19,150.39999389648438,159.10268490947604
2024-12-20,152.88999938964844,157.95275415026916
2024-12-23,158.24000549316406,156.0668188355767
2024-12-24,159.36000061035156,155.0480602106259
2024-12-26,158.52999877929688,154.935667641661
2024-12-27,157.24000549316406,155.29057556675414
2024-12-30,154.5800018310547,155.64073894392098
2024-12-31,153.6199951171875,155.8181123316015
