Date,Actual,Predicted
2024-11-06,192.60836791992188,192.38188139111298
2024-11-07,200.5531463623047,191.4462298158487
2024-11-08,200.5630950927734,193.35310130973266
2024-11-11,193.43574523925778,195.5321399872464
2024-11-12,191.16296386718747,195.7310112580235
2024-11-13,186.0691375732422,194.45660981664514
2024-11-14,187.9033050537109,192.12663468870414
2024-11-15,185.4211883544922,190.04910581229706
2024-11-18,186.88653564453125,188.6511312045077
2024-11-19,189.0695953369141,187.80124670884288
2024-11-20,187.7637481689453,188.0707573900072
2024-11-21,190.63464355468747,188.3965257268319
2024-11-22,189.47830200195312,188.97349712438154
2024-11-25,184.494140625,189.17385368101986
2024-11-26,183.258056640625,187.6369688581026
2024-11-27,180.616455078125,186.0697501794466
2024-11-29,184.07546997070312,183.43748993475128
2024-12-02,193.78462219238278,182.9024075243542
2024-12-03,198.2604217529297,186.33803729913052
2024-12-04,200.05471801757804,190.78750880794541
2024-12-05,203.65328979492188,194.9626146483315
2024-12-06,202.3773498535156,198.2746974291349
2024-12-09,198.53953552246088,200.2643523446768
2024-12-10,191.33241271972653,200.0582967396458
2024-12-11,193.9840087890625,197.3366249033479
2024-12-12,191.46000671386716,195.53983468404294
2024-12-13,200.9900054931641,193.71722535456865
2024-12-16,202.2200012207031,194.92100047177883
2024-12-17,200.6600036621093,197.11145033229695
2024-12-18,195.55999755859366,198.42556844846695
2024-12-19,194.63999938964844,197.9007194613605
2024-12-20,197.21000671386716,196.43176520148882
2024-12-23,207.3600006103516,195.3265162274438
2024-12-24,206.3300018310547,197.21971262242914
2024-12-26,203.05999755859366,199.4107382765851
2024-12-27,201.63000488281247,200.4772127836095
2024-12-30,200.38999938964844,200.99950995800282
2024-12-31,197.49000549316406,201.17669736382777
