Date,Actual,Predicted
2024-11-06,172.0897979736328,164.59469776057452
2024-11-07,172.0102081298828,164.78759773755885
2024-11-08,170.02061462402344,165.55801338234872
2024-11-11,167.41424560546875,166.28048136033843
2024-11-12,162.5596466064453,166.66209142127266
2024-11-13,159.585205078125,166.7195956419528
2024-11-14,163.11672973632812,166.41669410830767
2024-11-15,159.66477966308594,165.88551460998136
2024-11-18,163.6439666748047,165.21842217714087
2024-11-19,163.85287475585938,163.9365922360494
2024-11-20,153.4672088623047,162.46234951483805
2024-11-21,154.65101623535156,161.1626581871615
2024-11-22,155.9740753173828,160.47361940941076
2024-11-25,157.9935302734375,159.97487223158535
2024-11-26,156.1133575439453,159.67543354334614
2024-11-27,155.5861053466797,159.38784123424992
2024-11-29,157.7050323486328,158.4642171662572
2024-12-02,162.18161010742188,158.0472028839488
2024-12-03,161.7339630126953,158.07978511117724
2024-12-04,162.49000549316406,158.22314466238143
2024-12-05,160.38999938964844,158.26708607188837
2024-12-06,159.50999450683594,157.98923020474516
2024-12-09,160.74000549316406,157.8526726713026
2024-12-10,156.4600067138672,157.7865038417713
2024-12-11,159.8300018310547,157.59036213180414
2024-12-12,158.24000549316406,157.2572281588846
2024-12-13,158.52999877929688,156.8070844897923
2024-12-16,157.88999938964844,156.37715199523907
2024-12-17,157.9199981689453,155.45134678436082
2024-12-18,153.0500030517578,154.65724587662137
2024-12-19,150.39999389648438,154.09825493267024
2024-12-20,152.88999938964844,153.5136749103299
2024-12-23,158.24000549316406,153.11539896896264
2024-12-24,159.36000061035156,152.72497814011788
2024-12-26,158.52999877929688,152.3491432358617
2024-12-27,157.24000549316406,153.540954187072
2024-12-30,154.5800018310547,155.51641754711298
2024-12-31,153.6199951171875,156.85777544970622
