Date,Actual,Predicted
2024-11-06,192.60836791992188,188.2603178159361
2024-11-07,200.5531463623047,187.55131301136498
2024-11-08,200.5630950927734,187.0476833284347
2024-11-11,193.43574523925778,186.62181850215984
2024-11-12,191.16296386718747,186.14258807463284
2024-11-13,186.0691375732422,185.4611493904731
2024-11-14,187.9033050537109,184.60751569305285
2024-11-15,185.4211883544922,183.62163920910643
2024-11-18,186.88653564453125,182.5426673628972
2024-11-19,189.0695953369141,181.68622667149248
2024-11-20,187.7637481689453,181.0362276285805
2024-11-21,190.63464355468747,180.57533099393095
2024-11-22,189.47830200195312,180.48792813695127
2024-11-25,184.494140625,180.4963098602475
2024-11-26,183.258056640625,180.61136389806234
2024-11-27,180.616455078125,180.51972110611314
2024-11-29,184.07546997070312,180.2426138747951
2024-12-02,193.78462219238278,179.72482490286166
2024-12-03,198.2604217529297,179.87272535047123
2024-12-04,200.05471801757804,180.2998857124312
2024-12-05,203.65328979492188,180.91424443778305
2024-12-06,202.3773498535156,181.77779094612742
2024-12-09,198.53953552246088,182.71941638038425
2024-12-10,191.33241271972653,183.54026255599547
2024-12-11,193.9840087890625,184.08392952608392
2024-12-12,191.46000671386716,184.4283260957145
2024-12-13,200.9900054931641,184.58056462493641
2024-12-16,202.2200012207031,185.0817471849059
2024-12-17,200.6600036621093,185.94861104977736
2024-12-18,195.55999755859366,186.8267617785723
2024-12-19,194.63999938964844,187.65696460079835
2024-12-20,197.21000671386716,188.36725185483556
2024-12-23,207.3600006103516,189.08323815726544
2024-12-24,206.3300018310547,190.0578997514931
2024-12-26,203.05999755859366,190.9375161368207
2024-12-27,201.63000488281247,191.67479371763147
2024-12-30,200.38999938964844,192.22881188698193
2024-12-31,197.49000549316406,192.58097512761378
