Date,Actual,Predicted
2024-11-06,213.39198303222656,202.49065118626456
2024-11-07,215.943115234375,203.70095193515587
2024-11-08,218.6729278564453,205.3052523926162
2024-11-11,214.285385131836,207.34241151592866
2024-11-12,211.2180633544922,209.28278578090246
2024-11-13,204.2098846435547,210.77476417135037
2024-11-14,204.4878387451172,211.33023133313688
2024-11-15,199.6436462402344,211.3320081523852
2024-11-18,205.6591644287109,210.6453193035995
2024-11-19,199.59402465820312,209.76154693863643
2024-11-20,196.73516845703125,208.47766356302597
2024-11-21,196.74508666992188,206.89793579866816
2024-11-22,196.5465545654297,205.12882141227598
2024-11-25,201.4403686523437,203.3154698040598
2024-11-26,199.4748992919922,201.84211216062246
2024-11-27,197.7278289794922,200.2971080657007
2024-11-29,199.5543212890625,198.73859058313244
2024-12-02,200.2988128662109,197.3908452959731
2024-12-03,195.7822113037109,196.41315648042652
2024-12-04,195.2064666748047,195.56920717646423
2024-12-05,191.5733337402344,194.97035534738094
2024-12-06,191.6825408935547,194.30441464802422
2024-12-09,192.0299530029297,193.73225494666255
2024-12-10,188.7839508056641,192.97303522066792
2024-12-11,190.2928009033203,192.09779636877644
2024-12-12,190.302734375,191.38227205425207
2024-12-13,190.18360900878903,190.75829775391318
2024-12-16,188.0692596435547,190.2152205200691
2024-12-17,186.73907470703125,189.30358476088438
2024-12-18,183.64198303222656,188.23458496513192
2024-12-19,183.11587524414065,186.97064499121913
2024-12-20,185.49826049804688,185.4692008551792
2024-12-23,188.7442626953125,184.11176672404687
2024-12-24,191.02737426757807,183.35951882245715
2024-12-26,190.3225860595703,183.268948847588
2024-12-27,189.776611328125,183.74784545791042
2024-12-30,186.58026123046875,184.54057774784448
2024-12-31,186.1335601806641,185.23470055339564
