Date,Actual,Predicted
2024-11-06,192.60836791992188,182.08292885863284
2024-11-07,200.5531463623047,181.65654058359632
2024-11-08,200.5630950927734,182.13019628181155
2024-11-11,193.43574523925778,183.02991964269677
2024-11-12,191.16296386718747,183.18328358675626
2024-11-13,186.0691375732422,182.230698444052
2024-11-14,187.9033050537109,180.45746996213165
2024-11-15,185.4211883544922,178.60080374760128
2024-11-18,186.88653564453125,176.98846378568942
2024-11-19,189.0695953369141,178.38742640301643
2024-11-20,187.7637481689453,180.6440663594476
2024-11-21,190.63464355468747,182.36432836979657
2024-11-22,189.47830200195312,184.13528639271317
2024-11-25,184.494140625,185.74418467901705
2024-11-26,183.258056640625,186.03137484210674
2024-11-27,180.616455078125,184.66095981161925
2024-11-29,184.07546997070312,183.26337124729162
2024-12-02,193.78462219238278,181.9311483470774
2024-12-03,198.2604217529297,183.68421750856396
2024-12-04,200.05471801757804,185.12353802541566
2024-12-05,203.65328979492188,186.96804059934675
2024-12-06,202.3773498535156,188.87245842716038
2024-12-09,198.53953552246088,190.07068498749686
2024-12-10,191.33241271972653,190.09841468564628
2024-12-11,193.9840087890625,188.57907848246396
2024-12-12,191.46000671386716,186.84380657887414
2024-12-13,200.9900054931641,184.91695242851347
2024-12-16,202.2200012207031,185.37865386563408
2024-12-17,200.6600036621093,189.77559074810597
2024-12-18,195.55999755859366,193.28607369580095
2024-12-19,194.63999938964844,194.93891550564695
2024-12-20,197.21000671386716,194.94500059750135
2024-12-23,207.3600006103516,194.73443024690096
2024-12-24,206.3300018310547,196.31693362939768
2024-12-26,203.05999755859366,197.9068045532149
2024-12-27,201.63000488281247,198.84167095533667
2024-12-30,200.38999938964844,199.44365011747504
2024-12-31,197.49000549316406,198.3142178106409
