Epoch,loss,val_loss
0,0.049854833632707596,0.1452004760503769
1,0.017120223492383957,0.012784243561327457
2,0.008955255150794983,0.018912717700004578
3,0.007133155595511198,0.008396348915994167
4,0.0072952695190906525,0.007764952722936869
5,0.006151779089123011,0.007355077657848597
6,0.006106738932430744,0.00646571721881628
7,0.005520497914403677,0.00917272362858057
8,0.005449400283396244,0.007824466563761234
9,0.004508689045906067,0.005700585898011923
10,0.004931891802698374,0.006870920769870281
11,0.004470583517104387,0.007428860757499933
12,0.006121737416833639,0.006032549310475588
13,0.00493803434073925,0.006633768789470196
14,0.004887102171778679,0.006028834264725447
15,0.004661486484110355,0.006149182096123695
16,0.0044329045340418816,0.006628410425037146
17,0.004428093321621418,0.009441965259611607
18,0.004499000497162342,0.009243331849575043
19,0.00410728994756937,0.007557814009487629
