Date,Actual,Predicted
2024-11-06,90.58400726318358,78.45006044392812
2024-11-07,93.89233398437499,78.83721519102255
2024-11-08,93.75240325927734,79.35303118565389
2024-11-11,92.20318603515624,79.78845255628335
2024-11-12,92.73291778564452,80.05597828895407
2024-11-13,90.0242919921875,80.24891562818789
2024-11-14,90.65396881103514,80.3257685376484
2024-11-15,87.78543090820311,80.53065414076855
2024-11-18,88.66497802734375,80.79672472816173
2024-11-19,89.2946548461914,81.13264802909453
2024-11-20,89.81439971923827,81.54453450568894
2024-11-21,92.89283752441405,82.02670421217726
2024-11-22,92.46305847167967,82.55543856754662
2024-11-25,92.19319152832033,83.06382672001178
2024-11-26,93.09273529052733,83.50185701974829
2024-11-27,90.05427551269531,83.86099663261393
2024-11-29,92.64296722412108,84.01082780434626
2024-12-02,96.81084442138673,84.13562014491254
2024-12-03,95.86132812499999,84.39589885228588
2024-12-04,118.0900421142578,84.59277398110703
2024-12-05,113.31246948242188,85.30544788390534
2024-12-06,113.45240020751953,86.09172573274373
2024-12-09,106.9756851196289,86.94068102255005
2024-12-10,106.62586212158205,87.6378075447401
2024-12-11,111.3034896850586,88.20461963659272
2024-12-12,108.95468139648438,88.72028638555457
2024-12-13,120.70870971679688,89.13836368732382
2024-12-16,124.71667480468751,89.76176858900362
2024-12-17,112.19303894042967,90.51808249958276
2024-12-18,105.22657012939452,91.12074799342145
2024-12-19,109.05462646484378,91.5442038795104
2024-12-20,111.8432159423828,91.92934381006671
2024-12-23,113.7022705078125,92.33852951406516
2024-12-24,115.8911590576172,92.74397259589023
2024-12-26,115.65127563476562,93.08560741379006
2024-12-27,113.56233978271484,93.40459707145374
2024-12-30,111.60334014892578,93.66645433879285
2024-12-31,110.3939437866211,93.88446208039204
