Date,Actual,Predicted
2024-11-06,661.4299926757812,678.9303639324808
2024-11-07,677.2100219726562,676.2489093137356
2024-11-08,669.469970703125,673.9625965682499
2024-11-11,671.3099975585938,672.2849151939845
2024-11-12,669.1799926757812,670.5620082120495
2024-11-13,673.4099731445312,668.9805013146979
2024-11-14,692.9600219726562,668.3389750041933
2024-11-15,658.6300048828125,670.7819867045127
2024-11-18,665.22998046875,671.4116481017118
2024-11-19,662.1599731445312,671.0934347581679
2024-11-20,658.4299926757812,670.7443473787371
2024-11-21,672.1599731445312,670.1207171151145
2024-11-22,672.8800048828125,670.6354238432814
2024-11-25,684.469970703125,671.5204216482434
2024-11-26,671.969970703125,673.3311747747321
2024-11-27,670.47998046875,674.6719652373358
2024-11-29,686.6099853515625,674.6032939925954
2024-12-02,711.469970703125,675.9243411763055
2024-12-03,718.0599975585938,680.2675704492158
2024-12-04,719.9199829101562,686.5362785871839
2024-12-05,711.5,693.4238331315137
2024-12-06,708.97998046875,698.6732718009043
2024-12-09,706.52001953125,704.2370556784299
2024-12-10,705.27001953125,708.5085665631959
2024-12-11,714.4299926757812,711.5159865846108
2024-12-12,713.0999755859375,714.4686527546037
2024-12-13,718.5800170898438,716.2523999806144
2024-12-16,722.3800048828125,717.8461507106585
2024-12-17,735.1900024414062,719.22063342209
2024-12-18,719.489990234375,722.8019268551216
2024-12-19,710.260009765625,724.9077239834696
2024-12-20,705.6799926757812,724.1707573523636
2024-12-23,721.0399780273438,720.4435483787202
2024-12-24,719.7100219726562,717.4226925073744
2024-12-26,715.8599853515625,715.1023164878279
2024-12-27,713.5900268554688,713.7686465520383
2024-12-30,696.1500244140625,713.1657226540847
2024-12-31,693.0800170898438,711.1699384544299
