Date,Actual,Predicted
2024-11-06,213.39198303222656,201.57572472596073
2024-11-07,215.943115234375,202.5749664386676
2024-11-08,218.6729278564453,204.07122353735028
2024-11-11,214.285385131836,206.06771501293403
2024-11-12,211.2180633544922,207.92416444767147
2024-11-13,204.2098846435547,209.2499504799052
2024-11-14,204.4878387451172,209.45524082938206
2024-11-15,199.6436462402344,209.1381224164506
2024-11-18,205.6591644287109,208.190273009357
2024-11-19,199.59402465820312,207.0325039613817
2024-11-20,196.73516845703125,205.65425793842584
2024-11-21,196.74508666992188,204.09855308901749
2024-11-22,196.5465545654297,202.42074569893154
2024-11-25,201.4403686523437,200.79837825651336
2024-11-26,199.4748992919922,199.56060055166742
2024-11-27,197.7278289794922,198.3642753227832
2024-11-29,199.5543212890625,197.11972100461568
2024-12-02,200.2988128662109,196.13677742541765
2024-12-03,195.7822113037109,195.49241751051883
2024-12-04,195.2064666748047,195.0262932825062
2024-12-05,191.5733337402344,194.7119755510357
2024-12-06,191.6825408935547,194.3033429790157
2024-12-09,192.0299530029297,193.9944951417783
2024-12-10,188.7839508056641,193.46505479647018
2024-12-11,190.2928009033203,192.73343154341998
2024-12-12,190.302734375,192.06241137199683
2024-12-13,190.18360900878903,191.49585303355704
2024-12-16,188.0692596435547,190.99587761013387
2024-12-17,186.73907470703125,190.01892183212473
2024-12-18,183.64198303222656,188.9065373690755
2024-12-19,183.11587524414065,187.63188070507746
2024-12-20,185.49826049804688,186.25951491801968
2024-12-23,188.7442626953125,184.94098755096636
2024-12-24,191.02737426757807,184.58288676223307
2024-12-26,190.3225860595703,185.11710380323345
2024-12-27,189.776611328125,186.24150370765707
2024-12-30,186.58026123046875,187.486404625095
2024-12-31,186.1335601806641,188.3565480693214
