Epoch,loss,val_loss
0,0.05018944293260574,0.01730087399482727
1,0.013381527736783028,0.005495868623256683
2,0.008866485208272934,0.00475122407078743
3,0.006396439857780933,0.005381403490900993
4,0.005495760589838028,0.004146805964410305
5,0.004274838604032993,0.004511408507823944
6,0.0045029702596366405,0.0039754402823746204
7,0.003934489097446203,0.003761140163987875
8,0.004566145595163107,0.005706751253455877
9,0.004005943890661001,0.006333660334348679
10,0.0035063379909843206,0.004137068055570126
11,0.0037797396071255207,0.003600236726924777
12,0.0040213074535131454,0.0036961303558200598
13,0.003080605762079358,0.004345003515481949
14,0.003338851500302553,0.003906638827174902
15,0.0033109448850154877,0.0034823131281882524
16,0.0041464525274932384,0.0035470544826239347
17,0.002895730547606945,0.003491621697321534
18,0.0033695632591843605,0.004769148770719767
19,0.002900275867432356,0.003540731268003583
20,0.0029156762175261974,0.0035371866542845964
21,0.002616755897179246,0.003272998845204711
22,0.002655093092471361,0.0035404711961746216
23,0.002769840881228447,0.003640301525592804
24,0.0030388296581804752,0.0032778377644717693
25,0.0026943180710077286,0.0032323691993951797
26,0.0029186501633375883,0.003291604109108448
27,0.002573111793026328,0.003239639336243272
28,0.0028847316280007362,0.003101918613538146
29,0.002596098929643631,0.003493615658953786
30,0.002687728265300393,0.003206076566129923
31,0.0021009098272770643,0.003144835354760289
32,0.0027301765512675047,0.0032498068176209927
33,0.002448918530717492,0.0033733041491359472
34,0.0020398052874952555,0.0037730250041931868
35,0.0024538675788789988,0.0046033700928092
36,0.0024492924567312002,0.0038545485585927963
37,0.002747849328443408,0.0030650668777525425
38,0.002489431295543909,0.0030904654413461685
39,0.002358485711738467,0.003190649440512061
40,0.002002712804824114,0.003223058534786105
41,0.0023781852796673775,0.0031691452022641897
42,0.002104302402585745,0.0030826502479612827
43,0.0018086772179231048,0.003045882098376751
44,0.0022131195291876793,0.002995665417984128
45,0.0022016549482941628,0.0033632349222898483
46,0.002096729353070259,0.0029059387743473053
47,0.0020101999398320913,0.0026363946963101625
48,0.002082142513245344,0.0026917103677988052
49,0.0016069936100393534,0.002780962036922574
50,0.0016829915111884475,0.0030618682503700256
51,0.0018808513414114714,0.003068312304094434
52,0.0017234203405678272,0.0029929671436548233
53,0.0016425380017608404,0.002960716374218464
54,0.001983639784157276,0.0030177535954862833
55,0.0016582028474658728,0.002986816456541419
56,0.0018168030073866248,0.002875151112675667
57,0.001678124419413507,0.002943360013887286
