Date,Actual,Predicted
2024-11-06,145.59996032714844,135.79546609438378
2024-11-07,148.8697509765625,135.99869873715218
2024-11-08,147.6198272705078,136.31397647092174
2024-11-11,145.24998474121094,136.691077449726
2024-11-12,148.27976989746094,137.09256079475384
2024-11-13,146.25991821289062,137.57882039206382
2024-11-14,146.7498779296875,138.04619302270888
2024-11-15,141.97021484375,138.50711272205402
2024-11-18,140.1403350830078,138.83261800500216
2024-11-19,146.99986267089844,139.02195949888622
2024-11-20,145.87994384765625,139.22000204207146
2024-11-21,146.65989685058594,139.37582992501078
2024-11-22,141.94021606445312,139.47062556739732
2024-11-25,136.01063537597656,139.45716461393297
2024-11-26,136.9105682373047,139.219516337565
2024-11-27,135.33067321777344,138.83807177274596
2024-11-29,138.240478515625,138.29064116216708
2024-12-02,138.62045288085938,137.70205056398484
2024-12-03,140.25033569335938,137.07977982759851
2024-12-04,145.1300048828125,136.47238552638103
2024-12-05,145.05999755859375,136.00269539137665
2024-12-06,142.44000244140625,135.6355305390471
2024-12-09,138.80999755859375,135.34129074904243
2024-12-10,135.07000732421875,135.032493701116
2024-12-11,139.30999755859375,134.60752307388364
2024-12-12,137.33999633789062,134.21752317111535
2024-12-13,134.25,133.78911791915883
2024-12-16,132.0,133.28712149584
2024-12-17,130.38999938964844,132.68651318044115
2024-12-18,128.91000366210938,131.95076799407755
2024-12-19,130.67999267578125,131.0860821385243
2024-12-20,134.6999969482422,130.15679758361378
2024-12-23,139.6699981689453,129.2662653096818
2024-12-24,140.22000122070312,128.54560471756125
2024-12-26,139.92999267578125,128.00229565665134
2024-12-27,137.00999450683594,127.64460898083328
2024-12-30,137.49000549316406,127.39097408756746
2024-12-31,134.2899932861328,127.24706678094347
