Date,Actual,Predicted
2024-11-06,661.4299926757812,650.1781660946635
2024-11-07,677.2100219726562,644.6290495550766
2024-11-08,669.469970703125,643.6868980759082
2024-11-11,671.3099975585938,643.5307753943089
2024-11-12,669.1799926757812,644.4560807490634
2024-11-13,673.4099731445312,645.8882302547045
2024-11-14,692.9600219726562,648.5638037287972
2024-11-15,658.6300048828125,655.5102486611904
2024-11-18,665.22998046875,657.2234379396796
2024-11-19,662.1599731445312,656.4603811299476
2024-11-20,658.4299926757812,655.1431389284153
2024-11-21,672.1599731445312,654.0718785622794
2024-11-22,672.8800048828125,652.5179459444862
2024-11-25,684.469970703125,653.8593284686322
2024-11-26,671.969970703125,657.083182507411
2024-11-27,670.47998046875,659.7805517404104
2024-11-29,686.6099853515625,661.0175814442064
2024-12-02,711.469970703125,662.7077434757812
2024-12-03,718.0599975585938,666.8711991820201
2024-12-04,719.9199829101562,673.8221279938261
2024-12-05,711.5,681.2433983889041
2024-12-06,708.97998046875,685.7441870794228
2024-12-09,706.52001953125,690.0550029564365
2024-12-10,705.27001953125,693.1734147816278
2024-12-11,714.4299926757812,695.2813433315278
2024-12-12,713.0999755859375,698.0045896009979
2024-12-13,718.5800170898438,699.5405235479084
2024-12-16,722.3800048828125,702.192675067392
2024-12-17,735.1900024414062,709.1979156580019
2024-12-18,719.489990234375,719.7420422869145
2024-12-19,710.260009765625,724.843465570757
2024-12-20,705.6799926757812,723.0891319621624
2024-12-23,721.0399780273438,716.5649768982767
2024-12-24,719.7100219726562,712.4337609165486
2024-12-26,715.8599853515625,709.7790516912028
2024-12-27,713.5900268554688,706.9253624227567
2024-12-30,696.1500244140625,704.3246334217511
2024-12-31,693.0800170898438,700.2090162881213
