Date,Actual,Predicted
2024-11-06,111.68489837646484,102.3873787904197
2024-11-07,113.26284790039061,102.31686857789124
2024-11-08,111.75480651855467,102.67965882570867
2024-11-11,108.50902557373048,103.30422536458106
2024-11-12,103.96492767333986,103.93531908704246
2024-11-13,99.79035186767577,104.38153137370547
2024-11-14,99.05130767822266,104.3458130096433
2024-11-15,96.2149887084961,103.91473975024907
2024-11-18,97.38347625732422,103.10100664094729
2024-11-19,97.60319519042967,102.052847268277
2024-11-20,98.24236297607422,100.9784425595923
2024-11-21,102.62667083740234,100.01847440540543
2024-11-22,102.50682067871094,99.46961785088332
2024-11-25,104.34443664550778,99.09985794888782
2024-11-26,101.66791534423827,98.99508150731766
2024-11-27,98.07257843017578,98.73148485068488
2024-11-29,97.82290649414062,98.18743014141457
2024-12-02,98.42213439941406,97.50648572245235
2024-12-03,99.71044921875,96.89860834271111
2024-12-04,103.06609344482422,96.56786900138879
2024-12-05,100.73912048339844,96.6989442317962
2024-12-06,101.03872680664061,96.94471437201186
2024-12-09,102.68658447265624,97.3359652783903
2024-12-10,97.97270965576172,97.85484073850172
2024-12-11,101.92757415771484,98.15893978684086
2024-12-12,98.1125259399414,98.43002577787378
2024-12-13,102.36700439453125,98.37403394594891
2024-12-16,108.1195297241211,98.3911388492577
2024-12-17,108.45908355712889,98.84051673087335
2024-12-18,103.76519012451172,99.53261200260023
2024-12-19,86.97699737548828,100.2502696020497
2024-12-20,90.00306701660156,100.0667927876515
2024-12-23,89.60358428955078,99.07772254102953
2024-12-24,89.16415405273438,97.40191121376849
2024-12-26,89.70345306396484,95.26998991881523
2024-12-27,88.51499938964844,93.09002641453391
2024-12-30,85.30999755859375,90.9994389996423
2024-12-31,84.16000366210938,88.93340424804184
