Date,Stock,RSI,Volume,Close,MACD,General Sentiment Score
2023-04-06,AMD,37.19600666525989,47778400,92.47000122070312,2.9112939357005843,
2023-04-10,AMD,47.102409724667005,52536300,95.4800033569336,2.756148557803243,
2023-04-11,AMD,45.960883153870725,51935800,94.02999877929688,2.4875169300915303,
2023-04-12,AMD,38.86296485235816,53383100,92.33000183105467,2.113090491653168,
2023-04-13,AMD,30.601619410957696,40572500,92.08999633789062,1.7765099037735157,
2023-04-14,AMD,33.78662765781705,38734800,91.75,1.4654398218848002,
2023-04-17,AMD,32.85861141218615,47250800,89.87000274658203,1.055052485979843,
2023-04-18,AMD,36.49718790194381,46246300,89.77999877929688,0.7143207526414841,
2023-04-19,AMD,31.16966484894468,37344500,89.94000244140625,0.4519891083692613,
2023-04-20,AMD,23.58943213190801,47082700,90.11000061035156,0.2548688523069558,
2023-04-21,AMD,20.54121747421209,41118300,88.43000030517578,-0.0364917014573791,
2023-04-24,AMD,21.31463134263176,40423800,87.56999969482422,-0.3329538170391686,
2023-04-25,AMD,17.81334724391796,52771500,83.80000305175781,-0.8621708327733444,
2023-04-26,AMD,31.1718019690606,47786600,85.94000244140625,-1.096262038145568,
2023-04-27,AMD,36.75619451214074,53087200,87.44000244140625,-1.1475156943415217,
2023-04-28,AMD,32.94249201277955,50652100,89.37000274658203,-1.0206344525511923,
2023-05-01,AMD,37.06794799280527,59358700,89.69000244140625,-0.8840678691961443,
2023-05-02,AMD,42.0915108292502,70483500,89.91000366210938,-0.7494464558653391,
2023-05-03,AMD,27.580312043890416,109482200,81.62000274658203,-1.2967437525756935,
2023-05-04,AMD,40.82142966134207,122840500,86.61000061035156,-1.312697716676837,
2023-05-05,AMD,49.94888175425653,78407400,89.83999633789062,-1.0525742662210291,
2023-05-08,AMD,57.63204044686202,95503200,95.04000091552734,-0.4219635137593229,
2023-05-09,AMD,57.45920207007397,68674800,95.05999755859376,0.0785086144112341,
2023-05-10,AMD,59.567983073769774,95619500,97.0199966430664,0.6260749253927003,
2023-05-11,AMD,62.56157570124781,57061000,97.0999984741211,1.0543270253581198,
2023-05-12,AMD,60.83404417783954,53790400,95.26000213623048,1.2310567174610298,
2023-05-15,AMD,70.08269535343639,51749200,97.4000015258789,1.5262032170867172,
2023-05-16,AMD,71.70391466840793,90622900,101.4800033569336,2.0655209544036524,
2023-05-17,AMD,72.29970070736206,75240900,103.75,2.6456069941483804,
2023-05-18,AMD,73.90520524490519,74338700,107.93000030517578,3.4033883089578723,
2023-05-19,AMD,69.85964053352791,67830600,105.81999969482422,3.7899874293195097,
2023-05-22,AMD,71.24735695285833,65424200,108.0,4.22359089634827,
2023-05-23,AMD,88.51744869453051,73099100,108.12000274658205,4.524749491082787,
2023-05-24,AMD,86.63735353867493,65910500,108.2699966430664,4.7211011853540725,
2023-05-25,AMD,89.71622661747253,108514700,120.3499984741211,5.784783129663808,
2023-05-26,AMD,90.09777446938976,92922800,127.02999877929688,7.085106237103815,
2023-05-30,AMD,86.28393115254447,98902300,125.2699966430664,7.882736920246643,
2023-05-31,AMD,72.67280588356495,87552200,118.20999908447266,7.854638796436589,
2023-06-01,AMD,73.34586161446028,66032900,119.47000122070312,7.8436260345589375,
2023-06-02,AMD,73.69966267771585,52331100,117.86000061035156,7.617178653520654,
2023-06-05,AMD,72.50602774015029,52602900,117.93000030517578,7.358541180744211,0.0819691121578216
2023-06-06,AMD,73.78214418677803,75257500,124.2300033569336,7.574611310979876,
2023-06-07,AMD,63.54888376803942,81755200,117.83000183105467,7.147035236467843,
2023-06-08,AMD,62.86274586655173,65246900,121.0500030517578,6.987458235735673,
2023-06-09,AMD,68.10083178617336,75051600,124.91999816894533,7.091521925584559,
2023-06-12,AMD,69.31631730488365,85394700,129.19000244140625,7.432865363291143,
2023-06-13,AMD,63.815452174852496,132461900,124.52999877929688,7.243856478325583,
2023-06-14,AMD,65.36105755874934,95888100,127.33000183105467,7.236583589922134,
2023-06-15,AMD,53.66635065691868,85587100,124.23999786376952,6.90192122594884,
2023-06-16,AMD,43.12290221906156,81846900,120.08000183105467,6.229215459816459,
2023-06-20,AMD,43.6498451196647,58851800,118.93000030517578,5.539440558818512,
2023-06-21,AMD,43.86071199367166,82835600,112.11000061035156,4.391845540400311,
2023-06-22,AMD,41.20007900393794,70754800,110.6999969482422,3.3302041877915656,
2023-06-23,AMD,41.97505963826601,73545600,110.01000213623048,2.405440531224912,
2023-06-26,AMD,39.85197135247706,68557000,107.51000213623048,1.4540679737299484,
2023-06-27,AMD,35.5592630502513,59381600,110.38999938964844,0.9218634093130476,
2023-06-28,AMD,40.82414631765695,67534100,110.16999816894533,0.476838500391139,
2023-06-29,AMD,37.610502393363376,58347200,111.23999786376952,0.208094305234411,
2023-06-30,AMD,35.66034083646274,53331900,113.91000366210938,0.2081602068426207,
2023-07-03,AMD,31.446016696576507,31860000,115.81999969482422,0.3582039989534564,
2023-07-05,AMD,34.08543910555234,49501600,113.9499969482422,0.3225035714046385,
2023-07-06,AMD,27.59624676194977,42342000,113.4800033569336,0.2533655303271871,
2023-07-07,AMD,30.323496666038334,37135100,113.16999816894533,0.1715804343691331,
2023-07-10,AMD,36.66940381832657,49330200,113.58000183105467,0.1382553044919916,
2023-07-11,AMD,35.07257950102753,59899500,111.31999969482422,-0.0697147574699386,
2023-07-12,AMD,55.63155569316833,57993100,114.58000183105467,0.0281973559340542,0.6469906121492386
2023-07-13,AMD,61.93961819523292,49206700,115.91999816894533,0.2114820830659738,
2023-07-14,AMD,63.99244333854081,91847300,115.94000244140624,0.3542669584446543,
2023-07-17,AMD,75.6525719052985,68593300,118.31999969482422,0.6519555510117812,
2023-07-18,AMD,70.29062722378464,57980100,117.93000030517578,0.8466465989939991,
2023-07-19,AMD,65.7603210951903,70363100,116.43000030517578,0.8698758063989374,
2023-07-20,AMD,48.01762612557973,76340400,110.25,0.3851707359312541,
2023-07-21,AMD,43.5652027959409,76778100,110.9499969482422,0.0568668533911989,
2023-07-24,AMD,37.84414603294631,45583600,110.61000061035156,-0.2281215584977332,
2023-07-25,AMD,47.83599753912889,44916300,113.0,-0.258148179937379,
2023-07-26,AMD,43.05041811509903,51721700,110.08999633789062,-0.5108684953653295,
2023-07-27,AMD,45.87485179850252,70678000,111.0999984741211,-0.6224769083191006,
2023-07-28,AMD,48.83194663678536,55526000,112.95999908447266,-0.5544495260945013,
2023-07-31,AMD,55.98756159578924,54187300,114.4000015258789,-0.3799612167625383,
2023-08-01,AMD,55.884639731074216,95279300,117.5999984741211,0.0163466022805351,
2023-08-02,AMD,39.91403169115124,173372000,109.3499984741211,-0.3314617628826397,
2023-08-03,AMD,46.16230944615631,90605400,113.1500015258789,-0.2970497056721797,
2023-08-04,AMD,46.58842789076806,83083100,115.81999969482422,-0.0537122034327524,
2023-08-07,AMD,48.496236827564815,65854800,116.80999755859376,0.2165231302285519,
2023-08-08,AMD,45.93082706766917,54141800,113.2300033569336,0.1401948868936813,
2023-08-09,AMD,50.30640843747423,56257100,110.47000122070312,-0.1413752164656188,
2023-08-10,AMD,48.98420753850596,57297800,110.2300033569336,-0.3795125889541992,
2023-08-11,AMD,45.97457528662255,55618700,107.56999969482422,-0.7739565479787132,
2023-08-14,AMD,48.71795314386432,57421800,111.9800033569336,-0.722378656242995,
2023-08-15,AMD,51.68000250650992,53816600,111.3499984741211,-0.7239931914750741,
2023-08-16,AMD,45.1906569668569,54327300,107.19000244140624,-1.0488590414435492,
2023-08-17,AMD,39.74482853239214,59064300,104.44000244140624,-1.5108039775562505,
2023-08-18,AMD,39.11456323796681,59884300,105.4499969482422,-1.774940146585763,
2023-08-21,AMD,38.470996579338106,49319200,108.22000122070312,-1.740688198630977,
2023-08-22,AMD,44.727071967282775,47335100,105.66000366210938,-1.8982320537835025,
2023-08-23,AMD,44.67963082101559,54656300,109.43000030517578,-1.6992911020625598,
2023-08-24,AMD,32.43987980260657,109179100,101.8000030517578,-2.1327212928437405,
2023-08-25,AMD,31.513456837338097,74793100,102.25,-2.412101642537948,
2023-08-28,AMD,35.31526007777511,55386800,102.61000061035156,-2.5747830456887044,
2023-08-29,AMD,43.80277293536607,50850300,105.91999816894533,-2.408852339258729,
2023-08-30,AMD,45.09961251130595,54847300,106.58999633789062,-2.19795119294605,
2023-08-31,AMD,47.38331067535174,58919000,105.72000122070312,-2.077068695149705,
2023-09-01,AMD,46.35130052992091,54808900,109.4499969482422,-1.6611403702332126,
2023-09-05,AMD,49.19423219909003,66042200,110.77999877929688,-1.2102432132460308,
2023-09-06,AMD,53.1947383962446,47736700,109.27999877929688,-0.962842384116513,
2023-09-07,AMD,53.29248897884752,49080100,106.58999633789062,-0.972624352242704,
2023-09-08,AMD,50.99564359932887,46232000,106.08999633789062,-1.0090902890681406,
2023-09-11,AMD,45.18911116978151,50611300,105.31999969482422,-1.0875850966937437,
2023-09-12,AMD,49.36570071847432,44413600,105.30999755859376,-1.1374876366502065,
2023-09-13,AMD,46.72005693824261,44702300,107.70999908447266,-0.9721691329944092,
2023-09-14,AMD,62.27757123712999,45920600,106.62999725341795,-0.9177212305220764,
2023-09-15,AMD,48.44006084725766,71017600,101.48999786376952,-1.2746326972120414,
2023-09-18,AMD,49.517689127283646,49061300,102.37000274658205,-1.4695386397537504,
2023-09-19,AMD,40.34931212455216,41704100,101.61000061035156,-1.666122797743526,
2023-09-20,AMD,36.37157035044629,55180600,100.33999633789062,-1.902465452686883,
2023-09-21,AMD,31.72309340651049,59628600,96.11000061035156,-2.403389238070844,
2023-09-22,AMD,20.75056369918707,52169400,96.1999969482422,-2.7612826470946885,
2023-09-25,AMD,20.222228928551928,43223700,97.37999725341795,-2.916084779141002,
2023-09-26,AMD,20.294388381000037,42866500,95.95999908447266,-3.117412972664198,
2023-09-27,AMD,30.494516723007976,51261500,98.06999969482422,-3.0713035260498884,0.7266336977481842
2023-09-28,AMD,43.60354709603861,72542100,102.76000213623048,-2.626046032367526,
2023-09-29,AMD,45.06319258128979,56027300,102.81999969482422,-2.242484988114697,
2023-10-02,AMD,46.04037122213946,45118600,103.2699966430664,-1.8805216215256169,
2023-10-03,AMD,35.63088781742094,48117000,100.08000183105467,-1.8299741640846603,
2023-10-04,AMD,45.65512847738373,51023200,104.06999969482422,-1.4512266209560352,
2023-10-05,AMD,52.786511894884384,51789700,102.91000366210938,-1.230484193810213,
2023-10-06,AMD,58.41686643406621,64807500,107.23999786376952,-0.6981025929930524,
2023-10-09,AMD,59.42335777388856,39593200,106.97000122070312,-0.2945771098282961,
2023-10-10,AMD,64.84083383808584,57105500,109.01000213623048,0.1876674541158394,
2023-10-11,AMD,73.75390902830306,51085600,108.30999755859376,0.5075149102250833,
2023-10-12,AMD,74.14655060146998,60959400,108.79000091552734,0.7906148668726161,
2023-10-13,AMD,63.48373929609401,52881500,105.08999633789062,0.7082499108519613,
2023-10-16,AMD,68.3952390856059,42464500,106.45999908447266,0.7449357067357454,
2023-10-17,AMD,62.738741691174674,49642100,105.13999938964844,0.659889722650334,
2023-10-18,AMD,48.86668427221619,50450000,102.16999816894533,0.3488149685370132,
2023-10-19,AMD,49.198476683461045,52734200,102.4000015258789,0.1194681786191438,
2023-10-20,AMD,47.22855188957829,61285600,101.80999755859376,-0.1086467815685381,
2023-10-23,AMD,49.859720076189966,50817400,100.01000213623048,-0.4297205671853703,
2023-10-24,AMD,44.69495748350085,51982900,101.66999816894533,-0.5439556665012475,
2023-10-25,AMD,37.34760943823771,53424500,96.05999755859376,-1.074778591674189,
2023-10-26,AMD,23.00041198102761,49896400,93.66999816894533,-1.6690725317483128,
2023-10-27,AMD,30.919634242313503,52458700,96.43000030517578,-1.895495561887742,
2023-10-30,AMD,25.164550247046904,43716600,96.18000030517578,-2.071234453741852,
2023-10-31,AMD,32.13115993427327,79547100,98.5,-2.000246607559035,
2023-11-01,AMD,48.97288441606205,138641500,108.04000091552734,-1.1608088019599734,
2023-11-02,AMD,54.149008386787614,71377000,107.83000183105467,-0.5066530829219431,
2023-11-03,AMD,58.02606177504095,65576600,112.25,0.3642283523989107,
2023-11-06,AMD,59.3758873905696,49270400,111.75,1.0025060769106915,
2023-11-07,AMD,66.59799911357112,50550200,113.4499969482422,1.626768938688116,
2023-11-08,AMD,66.50929113700067,41880600,113.58999633789062,2.108493138529141,
2023-11-09,AMD,67.48503758620477,61146900,113.48999786376952,2.453906885329061,
2023-11-10,AMD,75.3133509661789,75135900,118.58999633789062,3.1034029255115456,
2023-11-13,AMD,70.52118265592063,46741900,116.79000091552734,3.433311550930256,
2023-11-14,AMD,84.70281249576237,61017400,119.87999725341795,3.8991563465067713,0.855858625844121
2023-11-15,AMD,85.98050069253546,59555600,118.0,4.069728341668636,
2023-11-16,AMD,85.58396341229962,49661900,119.83000183105467,4.302971750706732,
2023-11-17,AMD,86.56495352961267,38508900,120.62000274658205,4.499695614289109,
2023-11-20,AMD,85.97315481031134,43138700,121.52999877929688,4.675137691052669,
2023-11-21,AMD,72.38328227100658,41064800,119.16000366210938,4.570254947646745,
2023-11-22,AMD,76.23304959847476,56862200,122.51000213623048,4.703235526131564,
2023-11-24,AMD,71.17004702228581,19001000,122.30999755859376,4.737869682271096,
2023-11-27,AMD,73.09323999603012,32743000,122.6500015258789,4.738134711596658,0.694352962076664
2023-11-28,AMD,68.98848854286933,32047100,122.01000213623048,4.633292436120826,
2023-11-29,AMD,71.16338593024072,37876300,123.8499984741211,4.64513033344447,0.3665910065174103
2023-11-30,AMD,64.29372310479918,44494200,121.16000366210938,4.386882600378655,
2023-12-01,AMD,56.37524154564196,37017600,121.38999938964844,4.152906028801667,
2023-12-04,AMD,53.87293362089114,39854400,118.56999969482422,3.697307246026867,
2023-12-05,AMD,46.26493774136336,39191600,118.37999725341795,3.2830651873187264,
2023-12-06,AMD,47.01416728539707,60599000,116.81999969482422,2.796658467846825,0.6979208737611771
2023-12-07,AMD,64.48439440993789,118579100,128.3699951171875,3.3050669866502744,
2023-12-08,AMD,64.19288707263036,89273900,128.9199981689453,3.70960305552083,
2023-12-11,AMD,69.04199867624786,98668300,134.41000366210938,4.422221746477874,
2023-12-12,AMD,76.62337690933063,111677800,137.61000061035156,5.185415956101949,
2023-12-13,AMD,74.59222342545007,70651600,138.19000244140625,5.770535030437401,
2023-12-14,AMD,74.61563358217245,76115200,138.0,6.148043682748323,
2023-12-15,AMD,75.24479792017193,70178600,139.14999389648438,6.465486798862472,0.835903711616993
2023-12-18,AMD,76.15360678664362,45199500,138.89999389648438,6.620572011785384,0.7286905497312546
2023-12-19,AMD,75.7097806223422,63739800,140.14999389648438,6.76634450610635,-0.6949619054794312
2023-12-20,AMD,71.23776046726606,54671700,135.47000122070312,6.4301116371375855,0.2302213907241821
2023-12-21,AMD,74.43272724930289,47179400,139.91000366210938,6.447591930141613,0.5145906209945679
2023-12-22,AMD,79.71179896163463,35370400,139.60000610351562,6.363081335312302,-0.5040058791637421
2023-12-26,AMD,82.08153656566044,47157400,143.41000366210938,6.528287012581018,
2023-12-27,AMD,86.46224476189951,49033400,146.07000732421875,6.795519251149784,
2023-12-28,AMD,82.6240149531323,63800700,148.75999450683594,7.142033295922118,
2023-12-29,AMD,78.84558711157302,62028200,147.41000366210938,7.224436388447373,
2024-01-02,AMD,55.89149736754398,64902000,138.5800018310547,6.502279846057405,0.0252281194552779
2024-01-03,AMD,46.770105141549614,61988600,135.32000732421875,5.602331086134683,
2024-01-04,AMD,46.934742842283725,58610300,136.00999450683594,4.88844051003781,
2024-01-05,AMD,50.76436807265669,69595000,138.5800018310547,4.478430637135631,0.2712861001491546
2024-01-08,AMD,57.91845700103811,71756900,146.17999267578125,4.712428660086346,-0.0936118960380554
2024-01-09,AMD,60.969938993869015,67875700,149.25999450683594,5.087755705501252,-0.0068559348583221
2024-01-10,AMD,58.98480100317889,56951200,148.5399932861328,5.266399239653396,
2024-01-11,AMD,64.75431098042043,62764600,148.02000427246094,5.304865571705875,
2024-01-12,AMD,58.40708101171861,48250800,146.55999755859375,5.158080930792266,
2024-01-16,AMD,68.61144635428367,112711400,158.74000549316406,5.955921734762512,0.8555499538779259
2024-01-17,AMD,67.08809872668047,104085000,160.1699981689453,6.627210421584863,
2024-01-18,AMD,66.98036490637907,131864900,162.6699981689453,7.2770552853734785,0.8792271353304386
2024-01-19,AMD,72.05196076203622,139825500,174.22999572753906,8.625428641615656,0.6831833459436893
2024-01-22,AMD,66.62929952242052,122973800,168.17999267578125,9.100929704153884,
2024-01-23,AMD,77.70145233341114,76830500,168.4199981689453,9.388904710393176,
2024-01-24,AMD,85.53001152421132,125516400,178.2899932861328,10.29488012679056,0.7779358476400375
2024-01-25,AMD,85.84600620619455,127171400,180.3300018310547,11.050105079098046,
2024-01-26,AMD,81.02037304102785,107381200,177.25,11.27018026513403,
2024-01-29,AMD,78.61146431096694,89384500,177.8300018310547,11.360436693535434,
2024-01-30,AMD,69.6551698736862,122265700,172.05999755859375,10.841401512359766,
2024-01-31,AMD,65.53122977406352,133157300,167.69000244140625,9.9625976828612,
2024-02-01,AMD,67.56882567028131,91576700,170.47999572753906,9.383105854280473,0.7579514496028423
2024-02-02,AMD,72.329120880084,82078100,177.66000366210938,9.394922224340718,0.8060155846178532
2024-02-05,AMD,62.71964732133012,76349200,174.22999572753906,9.023496556822863,
2024-02-06,AMD,55.857776335085816,68854100,167.8800048828125,8.12310969515039,
2024-02-07,AMD,56.2302267436848,53665400,170.94000244140625,7.569209711959758,
2024-02-08,AMD,45.67376876607549,43385300,169.35000610351562,6.922146373822443,
2024-02-09,AMD,54.02019763956671,56375700,172.47999572753906,6.585988841029291,
2024-02-12,AMD,53.242897826763205,58177100,171.91000366210938,6.20209409825361,
2024-02-13,AMD,42.38320878818141,63071300,171.5399932861328,5.801126231633475,
2024-02-14,AMD,48.35119853900855,57402500,178.6999969482422,5.99203630084142,
2024-02-15,AMD,49.49264282326502,51126400,176.75999450683594,5.918566373403934,
2024-02-16,AMD,46.08694917947807,53896000,173.8699951171875,5.563015152751291,
2024-02-20,AMD,43.99170193278071,66550000,165.69000244140625,4.5685181692403205,0.4013300538063049
2024-02-21,AMD,46.60270822196967,48774600,164.2899932861328,3.6256093387840735,
2024-02-22,AMD,58.7781576650336,100684700,181.8600006103516,4.247141644617472,0.8977365270256996
2024-02-23,AMD,49.09495120118756,69207400,176.52000427246094,4.25971406645445,
2024-02-26,AMD,51.48185052585153,45435100,176.00999450683594,4.180335964750327,
2024-02-27,AMD,59.08437423637585,43665200,178.0,4.229252864980964,
2024-02-28,AMD,55.17559023426604,35914400,176.5399932861328,4.102913685822045,
2024-02-29,AMD,66.91969514512327,105538500,192.52999877929688,5.232729141083013,
2024-03-01,AMD,69.97879377195926,103583000,202.63999938964844,6.864775724337363,
2024-03-04,AMD,71.54448996503827,86835300,205.3600006103516,8.282193791794015,
2024-03-05,AMD,71.67376176726981,65407100,205.1300048828125,9.279975310347623,
2024-03-06,AMD,71.05366893935263,86687000,210.6300048828125,10.39470470168908,
2024-03-07,AMD,73.19131598621232,63869000,211.3800048828125,11.20943907152423,
2024-03-08,AMD,72.12832607295486,120592600,207.38999938964844,11.401729788361765,
2024-03-11,AMD,71.35578529205836,73098600,198.38999938964844,10.704501947840072,
2024-03-12,AMD,74.1858336786849,68951700,202.75999450683597,10.384855792131871,0.5407226830720901
2024-03-13,AMD,59.24495094190752,70526900,194.7899932861328,9.38029126173879,
2024-03-14,AMD,57.28705060485509,84490500,187.05999755859372,7.869703537305327,
2024-03-15,AMD,59.92613145179876,95225700,191.05999755859372,6.915599724289848,
2024-03-18,AMD,58.52080831485684,59306900,190.6499938964844,6.056565393761446,
2024-03-19,AMD,52.97561273342226,83509500,181.4199981689453,4.578216154896893,
2024-03-20,AMD,40.54652612352137,81773100,179.72999572753906,3.232976913681199,
2024-03-21,AMD,29.570253271441217,75265600,178.67999267578125,2.0584105762502816,-0.8982910215854645
2024-03-22,AMD,27.403755502109107,57832100,179.64999389648438,1.1920876391596096,0.6473831385374069
2024-03-25,AMD,27.028429815381315,71935300,178.6300048828125,0.4183929079932511,0.7699421886354685
2024-03-26,AMD,19.059304632745693,65322400,177.8699951171875,-0.2531737476768683,0.2034059852361679
2024-03-27,AMD,20.515668349633717,55685600,179.58999633789062,-0.6392367138845145,
2024-03-28,AMD,23.53405153518648,57628600,180.4900054931641,-0.8626273477988207,0.6241761073470116
2024-04-01,AMD,33.15423811431829,74299900,183.33999633789065,-0.8004682916246963,
2024-04-02,AMD,23.230978803390485,61598800,178.6999969482422,-1.1127884320685268,
2024-04-03,AMD,32.04407537777611,49835100,180.7700042724609,-1.1796735597484371,
2024-04-04,AMD,27.048660839625725,88280000,165.8300018310547,-2.4104279307807985,
2024-04-05,AMD,27.967555209666585,66025200,170.4199981689453,-2.9810713577034,
2024-04-08,AMD,27.90202917466709,43997500,169.89999389648438,-3.4356661628367817,0.8323887288570404
2024-04-09,AMD,36.21762499846819,42928000,170.77999877929688,-3.682477473496533,
2024-04-10,AMD,34.47596713585696,59600000,167.13999938964844,-4.124252924914202,
2024-04-11,AMD,40.45731492405854,48994500,170.5,-4.155339022778463,
2024-04-12,AMD,33.333343690208466,63334200,163.27999877929688,-4.708294450132456,0.7477204129099846
2024-04-15,AMD,32.06661019472061,61461200,160.32000732421875,-5.323990534075506,
2024-04-16,AMD,36.51507929685637,55302100,163.4600067138672,-5.495216967231869,
2024-04-17,AMD,29.092405366202144,75909000,154.02000427246094,-6.319793803723172,
2024-04-18,AMD,29.277438693562885,52669800,155.0800018310547,-6.809251134719148,
2024-04-19,AMD,22.571007529264836,71232500,146.63999938964844,-7.78840734510203,
2024-04-22,AMD,26.61064971182596,49397000,148.63999938964844,-8.307251585771212,0.0961006581783294
2024-04-23,AMD,28.35004798798215,46051900,152.27000427246094,-8.32951091090564,
2024-04-24,AMD,36.29644491906996,43412600,151.74000549316406,-8.294306456742277,0.7938216179609299
2024-04-25,AMD,32.944302916353465,41471400,153.75999450683594,-8.011063883794407,0.7147810757160187
2024-04-26,AMD,37.97151457308567,42510700,157.39999389648438,-7.407485690045121,
2024-04-29,AMD,40.18188208193585,43478200,160.1999969482422,-6.626818933662065,
2024-04-30,AMD,41.58663322589258,60742800,158.3800048828125,-6.084850683212039,
2024-05-01,AMD,29.11956446481865,89413200,144.27000427246094,-6.716472750115855,
2024-05-02,AMD,35.10786279190275,50034700,146.16000366210938,-6.984023161762366,
2024-05-03,AMD,41.75712124372607,49361100,150.60000610351562,-6.75986419366086,
2024-05-06,AMD,43.7049099543612,44624500,155.77999877929688,-6.09398679216676,
2024-05-07,AMD,50.38743951349514,37374900,154.42999267578125,-5.6105336249841,
2024-05-08,AMD,48.61374189575863,28728000,153.6199951171875,-5.232437260783115,
2024-05-09,AMD,56.32563511167961,33018000,152.38999938964844,-4.974698318255207,
2024-05-10,AMD,53.734061994066025,37652800,151.9199981689453,-4.7535673544702775,
2024-05-13,AMD,47.94716975878645,27859200,150.55999755859375,-4.634634968803908,
2024-05-14,AMD,51.62396915015289,31938300,153.16000366210938,-4.281230077544933,
2024-05-15,AMD,56.129438611927874,43195900,159.6699981689453,-3.436241155613857,
2024-05-16,AMD,55.49242679664898,76726700,162.6199951171875,-2.4997259627241704,
2024-05-17,AMD,54.58450182519001,65944400,164.47000122070312,-1.5899232482113348,
2024-05-20,AMD,58.52820944447336,45618000,166.3300018310547,-0.710619953129509,
2024-05-21,AMD,79.83611425560372,30005500,164.66000366210938,-0.1468281091706842,0.6527133882045746
2024-05-22,AMD,79.20941606353624,47426700,165.52000427246094,0.3651664395905811,
2024-05-23,AMD,64.54570003910656,91888800,160.42999267578125,0.3560995177784889,
